Unnamed: 0,CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction
30005,30006,49,1,2,25,6,2,1,2,359,22
25256,25257,63,0,10,1,2,28,0,2,388,19
62638,62639,49,0,35,6,8,29,2,1,515,30
15886,15887,52,0,47,24,10,18,2,0,294,9
38687,38688,32,0,14,3,4,20,2,1,123,9
20013,20014,55,1,38,11,1,3,1,0,964,27
14022,14023,20,1,14,14,6,1,1,1,429,21
18748,18749,55,0,23,24,1,27,2,0,259,12
7148,7149,57,1,46,1,2,26,0,0,478,30
46416,46417,63,0,47,28,7,29,1,1,550,25
43403,43404,45,1,49,4,8,14,2,0,161,11
12997,12998,38,0,17,16,5,0,2,1,906,16
20173,20174,54,0,35,8,2,13,0,2,112,27
59536,59537,25,0,29,17,0,23,2,2,390,8
5581,5582,40,1,53,29,5,29,1,0,257,9
57498,57499,21,1,52,9,6,21,1,1,742,15
10900,10901,28,1,9,29,6,26,0,0,958,3
5060,5061,55,0,14,10,4,9,0,1,958,20
47802,47803,55,1,37,4,9,27,2,1,305,28
9615,9616,63,1,50,6,6,23,0,0,213,8
64064,64065,40,1,46,7,9,25,2,0,294,19
8044,8045,30,1,52,5,3,4,0,1,933,12
17046,17047,59,0,21,27,8,21,1,2,224,30
8386,8387,39,1,15,4,7,10,0,0,921,4
14629,14630,57,1,3,5,8,14,2,2,821,20
58439,58440,33,1,57,11,7,23,2,1,833,22
28835,28836,45,0,46,20,9,17,2,1,128,24
27564,27565,25,1,44,12,9,30,2,1,825,25
42079,42080,52,0,2,2,4,13,0,2,747,16
2776,2777,60,0,46,17,8,28,1,2,208,13
53687,53688,46,1,35,2,6,27,2,0,446,24
46435,46436,27,1,55,13,8,26,0,0,334,6
58369,58370,24,0,28,28,6,17,0,1,573,15
43646,43647,58,0,6,18,3,28,1,1,830,28
64292,64293,50,0,51,19,8,17,0,2,403,9
7189,7190,61,1,59,26,5,17,0,1,734,26
13731,13732,32,1,18,17,9,9,2,2,393,26
53283,53284,59,0,35,16,5,19,2,0,664,3
5573,5574,25,0,29,20,8,17,1,1,823,13
6135,6136,52,0,11,17,4,9,0,0,448,9
29845,29846,27,1,53,19,4,14,1,0,530,13
20811,20812,22,0,47,8,2,12,0,0,762,22
10553,10554,19,0,35,13,8,17,0,2,420,1
5247,5248,33,0,42,29,2,15,2,1,869,12
21153,21154,28,0,13,12,5,19,1,0,958,8
3981,3982,22,0,26,6,8,29,1,1,763,26
24209,24210,31,0,9,14,8,14,2,2,588,29
30564,30565,53,1,49,15,7,19,0,0,935,11
11085,11086,42,1,20,29,2,28,0,0,731,27
19053,19054,38,0,26,21,6,18,1,2,736,12
53129,53130,46,0,39,7,7,19,1,1,198,15
27540,27541,21,1,19,14,6,4,1,1,198,10
16663,16664,46,1,17,27,6,9,0,0,267,17
45926,45927,65,0,17,6,1,25,2,1,873,21
2172,2173,58,0,60,15,2,26,0,0,831,16
32083,32084,49,0,59,23,0,0,1,1,932,8
31899,31900,32,0,15,13,3,25,0,0,172,28
59026,59027,45,1,30,1,8,24,2,0,403,12
62066,62067,54,1,35,2,5,29,2,2,365,14
41486,41487,58,1,24,25,6,9,0,0,417,10
7452,7453,34,0,1,23,6,23,2,1,403,9
48321,48322,35,1,30,22,8,23,2,2,814,1
5197,5198,34,0,7,5,10,9,0,1,810,23
26270,26271,56,0,44,22,0,16,2,2,450,30
17793,17794,61,1,35,20,2,15,0,1,560,29
13210,13211,41,1,26,21,7,9,2,0,123,6
44439,44440,33,1,20,29,10,22,1,2,659,17
48803,48804,55,1,43,4,5,30,2,1,244,25
15995,15996,27,1,36,26,8,29,1,2,458,23
63022,63023,54,1,27,20,9,18,0,0,393,13
28992,28993,65,1,14,18,1,10,0,2,594,13
21057,21058,41,1,7,29,7,7,0,1,135,20
53307,53308,25,0,40,14,1,25,1,1,394,9
7206,7207,19,1,44,23,9,8,0,2,872,7
21267,21268,58,1,51,9,5,10,2,2,847,28
22191,22192,52,1,7,10,5,28,0,2,792,21
3809,3810,43,1,2,29,1,10,2,2,403,4
43512,43513,32,1,57,13,2,0,1,0,868,25
42847,42848,63,1,52,17,2,13,1,0,378,20
25097,25098,27,0,41,10,2,15,2,2,309,15
45256,45257,55,0,24,14,3,8,2,1,910,18
51033,51034,56,0,38,14,9,28,0,2,430,30
21067,21068,50,1,13,7,5,27,0,0,287,27
56392,56393,21,1,33,10,7,24,2,1,922,15
5543,5544,36,0,40,30,9,27,0,0,984,6
55307,55308,45,0,27,16,10,30,1,1,807,25
48449,48450,52,0,44,14,1,29,1,2,188,27
44632,44633,41,0,1,23,1,25,2,2,935,14
54745,54746,42,1,55,1,9,21,1,1,401,13
48287,48288,36,0,26,21,5,28,0,1,980,11
43169,43170,57,1,35,18,4,21,1,0,700,27
29007,29008,32,1,21,15,6,23,2,0,819,25
61012,61013,20,1,27,20,6,27,0,0,480,6
29978,29979,48,1,9,3,1,30,1,2,607,26
56049,56050,28,0,44,30,9,30,1,0,186,7
20947,20948,60,0,9,29,7,16,2,1,131,26
57077,57078,60,0,18,8,10,21,1,0,111,25
57306,57307,33,1,27,18,6,16,1,1,708,28
32463,32464,64,1,59,10,4,1,0,2,361,3
17653,17654,56,0,10,5,2,22,2,1,377,27
29092,29093,32,0,11,28,10,21,0,1,116,24
51502,51503,57,0,19,17,0,21,2,1,686,28
41513,41514,19,1,54,17,1,29,1,2,983,25
34152,34153,57,0,45,26,2,9,1,2,225,5
57224,57225,56,0,34,20,10,27,1,1,756,16
41804,41805,59,1,56,28,5,1,2,1,524,22
55008,55009,37,0,43,14,5,28,2,1,407,15
45863,45864,19,1,38,16,8,16,0,0,311,22
33065,33066,19,1,28,19,10,20,2,1,724,15
8635,8636,26,0,33,28,7,8,1,2,338,12
4873,4874,30,0,10,8,1,12,1,1,507,11
57651,57652,42,0,6,20,3,23,2,1,547,13
36635,36636,35,0,19,19,7,15,0,0,425,3
13907,13908,47,1,6,9,6,9,0,0,761,1
2077,2078,44,0,30,16,0,9,0,0,910,10
15029,15030,40,0,21,29,2,12,0,1,912,12
48443,48444,36,0,47,10,4,24,0,1,480,2
14209,14210,61,0,50,5,5,30,1,0,744,28
29327,29328,59,0,52,21,7,24,0,2,103,8
24368,24369,62,0,32,22,3,6,1,0,680,1
3009,3010,49,0,49,13,5,17,0,0,896,1
18613,18614,36,1,48,23,1,22,2,1,642,12
15216,15217,54,0,42,29,9,26,1,2,773,11
19226,19227,35,1,27,9,5,2,1,0,577,26
2537,2538,46,0,21,20,7,20,0,1,145,9
49346,49347,60,1,36,11,5,29,0,0,605,23
16395,16396,62,1,57,25,2,15,2,1,693,26
40130,40131,44,1,22,25,7,13,1,2,174,16
39404,39405,51,1,32,14,8,20,0,0,994,9
7498,7499,26,1,22,14,3,6,2,2,952,5
46250,46251,65,1,49,13,10,24,0,2,917,23
41777,41778,31,0,15,27,6,13,0,1,863,27
62799,62800,65,0,19,3,7,7,0,1,167,1
20426,20427,62,0,17,4,2,25,1,2,325,14
39321,39322,63,1,26,22,10,6,1,1,856,17
10770,10771,56,1,38,14,6,27,1,1,112,21
48899,48900,26,0,9,1,9,12,0,0,688,16
32535,32536,57,1,5,7,4,2,1,2,722,4
30313,30314,28,1,16,2,0,22,2,1,736,4
21889,21890,61,1,58,5,3,5,1,0,101,4
23238,23239,25,0,47,1,5,10,2,1,135,26
55913,55914,26,1,46,2,5,28,2,1,718,27
21684,21685,21,0,5,16,9,6,2,1,383,20
28635,28636,29,1,58,9,6,14,0,2,658,10
37422,37423,50,0,34,5,7,2,2,1,524,13
320,321,59,0,7,30,4,5,1,2,646,9
7135,7136,40,0,8,15,4,25,0,1,901,26
17755,17756,53,1,2,21,5,25,2,2,976,29
64133,64134,60,1,6,2,8,25,0,1,706,13
11984,11985,28,1,22,4,3,6,1,1,263,10
35422,35423,32,1,28,20,2,12,0,2,903,14
24881,24882,56,0,36,3,5,8,2,2,792,26
44910,44911,58,1,10,12,9,24,2,2,747,13
46489,46490,45,0,44,1,0,26,2,1,321,20
52550,52551,30,0,51,12,8,20,1,1,367,6
26627,26628,25,1,24,15,1,11,2,2,151,2
33654,33655,37,1,60,5,3,10,2,0,257,23
37770,37771,36,1,6,13,3,24,2,2,622,22
59010,59011,21,0,39,9,8,30,2,2,822,20
31831,31832,43,1,7,13,6,10,2,1,853,29
3178,3179,59,1,27,10,0,13,1,1,939,3
50078,50079,46,0,40,4,7,25,2,2,725,30
244,245,19,0,1,13,6,9,0,1,302,3
14758,14759,23,0,19,15,8,0,1,1,589,13
23853,23854,29,0,40,14,1,20,2,0,584,27
40975,40976,55,0,46,19,3,21,0,0,254,6
16527,16528,21,0,41,2,3,25,0,0,996,14
38751,38752,23,1,8,19,10,28,2,2,517,18
32528,32529,53,0,19,27,0,25,1,0,937,3
24535,24536,44,0,50,27,7,4,0,1,517,28
35131,35132,45,0,4,17,1,22,2,2,667,10
55489,55490,29,1,33,25,10,18,1,2,474,6
49281,49282,35,0,41,21,8,21,1,1,854,5
1161,1162,43,1,37,17,7,28,1,0,996,20
51059,51060,55,0,46,2,8,5,2,0,669,7
64047,64048,54,0,55,16,7,22,1,2,464,21
22337,22338,25,0,22,10,0,29,0,2,168,10
287,288,20,0,50,8,2,30,0,0,407,29
26206,26207,65,1,30,11,8,2,0,0,777,11
46418,46419,42,1,47,5,6,26,1,0,282,9
35230,35231,64,0,7,3,1,11,0,2,649,29
54460,54461,57,0,48,18,9,22,1,0,560,28
10068,10069,37,0,36,16,2,9,0,1,184,23
10680,10681,50,1,57,4,5,8,2,1,212,27
12450,12451,61,1,24,11,1,8,0,2,419,29
43485,43486,33,0,34,28,2,0,0,1,113,13
41449,41450,40,0,37,22,9,30,2,2,701,8
1170,1171,23,1,46,4,3,15,2,1,363,13
4675,4676,65,0,9,5,2,12,1,0,151,11
10374,10375,48,1,8,29,3,10,1,1,242,29
46686,46687,59,1,14,2,9,16,2,0,652,15
53865,53866,54,1,59,15,6,23,1,2,759,17
39560,39561,52,0,41,7,1,17,2,2,103,23
55081,55082,45,1,38,30,10,16,2,0,659,2
31308,31309,31,0,37,10,3,10,2,2,504,13
30497,30498,50,0,39,21,0,11,1,2,302,18
44331,44332,18,1,8,7,3,5,0,1,132,9
51011,51012,64,0,25,15,8,16,2,0,539,30
26553,26554,46,1,46,14,9,27,0,0,951,14
33045,33046,50,1,55,3,6,23,0,2,670,21
58037,58038,41,0,3,6,10,24,2,2,238,11
48714,48715,47,1,46,5,6,16,2,1,781,25
23165,23166,24,1,27,25,8,16,1,1,976,10
25491,25492,30,0,22,2,2,11,0,0,313,28
28164,28165,54,1,39,9,2,16,2,0,952,17
58456,58457,65,0,60,23,4,27,0,1,519,5
3121,3122,56,1,25,22,1,18,0,2,153,3
41347,41348,42,0,46,7,2,23,2,2,601,11
17695,17696,38,0,44,1,7,1,1,1,389,26
50184,50185,33,0,52,25,6,19,2,2,258,16
41107,41108,30,1,42,22,10,6,1,0,470,18
36174,36175,62,1,12,7,7,27,2,2,531,10
22766,22767,59,1,42,7,8,14,2,2,497,5
48243,48244,65,0,29,14,9,25,0,0,885,26
31301,31302,65,1,4,15,2,3,1,0,175,23
13861,13862,56,0,6,19,9,12,1,0,246,24
60670,60671,36,0,59,7,3,27,1,1,333,11
31730,31731,30,0,41,10,6,28,1,1,425,27
45896,45897,38,0,42,4,8,27,1,2,128,24
931,932,47,1,18,7,5,5,1,0,293,6
30062,30063,51,1,8,14,2,26,2,2,306,30
691,692,20,1,27,26,3,6,0,2,969,7
35349,35350,57,0,22,12,0,11,1,1,105,5
6364,6365,64,1,47,20,8,17,0,2,589,3
18293,18294,51,1,16,25,3,17,1,0,344,19
41789,41790,58,0,17,3,7,17,1,2,302,15
43041,43042,54,0,2,7,10,10,2,2,983,30
20950,20951,35,0,22,9,5,17,0,2,192,7
63487,63488,61,0,4,17,1,21,2,2,159,12
16428,16429,51,1,39,15,0,5,0,0,732,3
20323,20324,26,0,33,5,6,5,2,1,650,19
41909,41910,33,0,6,19,8,20,2,0,118,2
39876,39877,45,0,6,22,3,2,0,1,249,17
41743,41744,48,0,49,29,6,11,2,1,271,11
4319,4320,28,1,23,19,1,24,2,0,118,7
35733,35734,22,1,58,27,2,17,0,2,198,10
3969,3970,40,1,3,3,8,13,1,2,723,6
25763,25764,21,1,56,8,2,12,0,2,560,17
4926,4927,44,1,15,29,10,11,2,0,159,24
4933,4934,25,0,22,24,2,20,0,1,614,13
14616,14617,59,0,54,29,7,10,2,1,269,9
13971,13972,29,0,8,2,4,16,0,1,102,27
62052,62053,54,1,46,5,9,10,0,0,376,18
23862,23863,18,0,4,18,7,20,0,1,948,1
22692,22693,62,0,14,26,7,5,2,2,822,25
53311,53312,62,1,18,3,5,26,1,0,426,16
3092,3093,35,1,7,18,0,1,0,1,180,15
21097,21098,53,0,59,27,4,10,0,0,696,2
12748,12749,50,0,31,8,8,5,1,1,285,24
24338,24339,19,1,27,25,8,27,0,0,219,27
54707,54708,36,0,29,19,6,24,0,0,255,4
56974,56975,49,0,55,2,2,21,1,0,381,14
15790,15791,44,1,47,16,9,2,2,2,555,17
45283,45284,19,0,18,13,1,6,0,2,128,25
3982,3983,37,0,31,23,1,0,2,0,193,13
20674,20675,64,1,52,1,7,7,1,0,236,10
23324,23325,23,1,47,3,5,20,0,1,322,12
34172,34173,59,1,27,18,10,30,0,0,518,3
52347,52348,31,1,37,3,5,24,2,0,245,10
56499,56500,22,0,12,9,7,22,1,0,226,6
38892,38893,63,0,55,26,0,30,2,1,804,12
1094,1095,64,1,29,18,10,2,2,1,375,18
50121,50122,19,0,56,20,6,18,2,1,464,7
55053,55054,38,0,48,4,0,25,0,2,376,30
22927,22928,18,1,3,28,0,4,2,0,116,27
28310,28311,37,1,52,6,9,12,1,1,931,30
15972,15973,35,0,12,13,1,24,0,2,785,26
28747,28748,24,1,5,17,4,8,1,1,532,15
31918,31919,45,1,14,14,0,30,2,2,804,1
26460,26461,51,1,58,19,5,1,2,0,535,27
61221,61222,60,0,21,21,4,23,1,2,125,21
2843,2844,65,1,41,14,2,21,2,1,506,23
52003,52004,41,0,40,15,3,22,2,1,827,9
37583,37584,59,1,37,19,6,1,2,2,772,13
49241,49242,18,1,42,6,10,21,2,1,872,3
38724,38725,36,0,60,27,8,8,2,0,432,2
25095,25096,27,0,54,3,9,6,0,1,553,17
18211,18212,62,1,53,17,6,1,2,1,874,3
20855,20856,65,1,11,9,6,26,1,0,546,21
57822,57823,57,0,3,27,6,27,2,1,474,24
46142,46143,25,1,26,11,10,23,2,0,973,27
16,17,29,1,54,3,6,2,0,1,636,22
28202,28203,53,0,7,26,5,24,0,0,111,11
50941,50942,34,0,12,6,6,30,0,1,774,21
16524,16525,32,0,14,10,2,21,1,1,386,12
18443,18444,34,0,35,10,8,12,2,1,442,27
45947,45948,54,1,59,3,7,19,2,2,625,17
23527,23528,25,0,2,3,6,5,0,1,226,16
21054,21055,18,0,7,26,3,11,0,1,861,7
12205,12206,34,0,52,25,8,4,2,1,611,23
51054,51055,29,0,59,4,6,26,1,0,499,9
31422,31423,46,0,51,7,8,10,1,1,687,28
32006,32007,60,0,7,24,5,22,1,0,994,8
14407,14408,59,1,42,22,7,13,0,2,284,28
32766,32767,23,1,23,21,8,6,2,2,753,1
4686,4687,29,1,47,12,4,8,2,1,431,11
51482,51483,58,0,38,10,7,27,1,2,481,27
4922,4923,31,1,54,13,3,0,0,1,254,1
48601,48602,33,1,25,9,8,26,2,1,405,15
39553,39554,19,1,47,29,1,4,0,1,692,25
5877,5878,64,0,35,15,4,16,1,0,285,7
30595,30596,39,0,22,26,8,10,2,2,912,12
42316,42317,54,0,42,24,0,4,1,0,643,17
32443,32444,29,1,31,14,5,24,2,2,205,24
16459,16460,21,0,16,2,9,23,1,2,793,19
35113,35114,24,0,37,13,5,4,2,1,334,28
22831,22832,32,1,34,17,1,1,2,1,934,7
41198,41199,25,1,50,12,4,6,0,2,428,9
25006,25007,44,1,9,22,3,15,2,2,804,25
4586,4587,31,0,48,24,6,21,1,2,354,15
13675,13676,58,0,59,10,3,26,0,2,680,11
47365,47366,46,0,50,3,5,28,2,1,675,12
63772,63773,20,0,20,11,6,25,2,0,424,20
57658,57659,37,0,31,1,5,23,0,2,758,24
8378,8379,52,0,51,25,1,0,0,1,583,1
61206,61207,35,0,13,9,10,23,2,0,139,2
50705,50706,34,0,25,1,1,30,0,1,532,28
55026,55027,29,1,33,1,10,18,0,0,440,19
24816,24817,56,1,13,2,10,18,2,1,764,19
25359,25360,53,1,57,8,9,16,1,1,743,9
61513,61514,30,0,33,23,8,26,1,0,534,4
38965,38966,39,0,36,12,9,8,1,2,544,19
25553,25554,35,1,31,17,10,1,1,0,731,1
45865,45866,55,1,15,2,10,17,2,2,811,16
47224,47225,58,1,28,17,6,21,2,2,641,3
47947,47948,18,0,4,6,9,29,1,1,532,16
39169,39170,51,1,53,14,6,1,2,0,588,9
5695,5696,54,1,44,22,9,2,2,1,990,16
2941,2942,27,0,56,8,6,16,1,2,125,22
58133,58134,18,0,37,20,5,16,2,2,903,22
31222,31223,36,0,47,19,10,19,1,2,513,18
58056,58057,34,1,52,8,5,22,0,2,145,14
21164,21165,31,1,13,20,10,9,1,1,233,9
40149,40150,53,0,48,12,2,22,0,2,200,17
61026,61027,60,1,38,7,5,28,2,0,547,10
50772,50773,53,1,25,1,6,23,2,0,890,6
46602,46603,47,0,3,6,0,23,2,0,100,7
38346,38347,47,1,59,25,4,3,2,2,218,10
10338,10339,52,1,28,6,6,20,0,0,186,16
42761,42762,53,1,25,22,5,9,1,0,631,19
40673,40674,38,0,40,18,2,15,0,2,509,23
26671,26672,30,1,44,7,6,3,2,0,505,27
8307,8308,23,0,22,28,6,4,2,2,854,5
11618,11619,63,1,17,24,10,17,2,0,581,22
25933,25934,27,1,29,6,0,7,1,0,398,14
33816,33817,61,0,32,9,9,18,2,0,866,27
58967,58968,63,1,28,25,8,21,2,2,963,27
6782,6783,50,1,52,18,8,4,0,1,283,17
45430,45431,48,1,32,7,7,16,0,0,936,2
58256,58257,33,0,3,20,8,30,0,1,348,1
61069,61070,54,1,48,2,7,25,0,1,890,21
61244,61245,39,1,25,16,7,26,0,1,209,8
19945,19946,32,1,41,17,0,17,2,2,556,7
58221,58222,53,0,39,26,8,28,0,1,295,8
1609,1610,46,1,52,11,8,1,1,1,222,18
19480,19481,65,1,31,7,3,13,1,0,835,2
29166,29167,58,0,59,19,10,4,2,1,557,22
35183,35184,64,1,27,14,10,26,2,2,981,1
23799,23800,60,0,29,2,5,11,1,0,499,15
31980,31981,53,0,49,19,4,0,2,1,846,6
34785,34786,42,0,46,20,2,26,2,0,202,30
35739,35740,61,1,6,26,3,28,2,1,816,16
12317,12318,58,1,7,3,4,18,2,0,897,21
46806,46807,48,0,15,20,1,28,1,0,147,6
46335,46336,62,0,53,12,7,19,1,1,510,16
35699,35700,53,0,31,10,5,7,0,0,262,1
48174,48175,33,0,12,4,3,22,0,1,101,13
61549,61550,34,1,41,16,7,19,0,2,749,4
19630,19631,22,1,12,26,1,27,2,0,887,26
16508,16509,26,0,44,30,9,0,0,2,611,3
50258,50259,29,0,31,22,2,26,1,1,390,1
13001,13002,25,1,37,9,8,12,0,0,777,5
1814,1815,48,1,20,4,4,9,1,0,884,30
25416,25417,51,1,19,3,10,14,0,2,850,20
31976,31977,24,0,21,14,9,13,1,0,754,29
14586,14587,29,0,29,20,8,21,0,0,271,8
47216,47217,22,0,16,13,9,24,2,1,653,1
63014,63015,24,0,28,2,5,17,1,0,226,10
44301,44302,61,0,3,5,5,29,2,0,623,2
25174,25175,34,1,36,14,4,4,1,0,213,2
2123,2124,25,1,19,21,7,25,0,1,918,1
56635,56636,39,1,31,21,10,16,0,0,192,7
13704,13705,55,1,22,21,4,6,0,0,376,3
54786,54787,41,0,41,22,9,30,2,0,422,21
31721,31722,50,1,2,26,0,9,1,0,288,26
60637,60638,38,0,31,3,9,22,0,0,380,6
59226,59227,50,0,31,4,6,17,0,2,638,19
63841,63842,64,0,24,12,7,29,1,0,434,2
14191,14192,64,1,43,25,5,27,1,1,906,29
18581,18582,18,0,23,12,10,17,0,2,803,5
20435,20436,44,0,58,2,4,1,0,0,609,18
17600,17601,31,1,11,11,4,0,0,0,824,13
40469,40470,46,1,52,1,6,28,2,2,826,28
27938,27939,56,1,50,8,6,30,1,1,162,30
61474,61475,50,0,25,19,6,28,0,1,674,24
32247,32248,36,0,45,20,9,4,2,1,342,29
49877,49878,41,0,46,9,3,23,1,0,146,10
49028,49029,50,0,2,5,10,25,1,1,184,4
41938,41939,37,1,6,1,4,12,0,2,423,18
33576,33577,27,0,34,21,1,15,0,2,760,26
57695,57696,37,1,43,15,6,17,0,1,877,29
21438,21439,48,0,47,11,1,1,0,1,136,12
57158,57159,31,0,58,11,9,23,2,2,157,20
40031,40032,37,0,30,24,9,7,2,2,556,16
30096,30097,22,0,46,16,7,25,0,1,262,6
4906,4907,46,0,59,21,2,20,0,0,978,5
3722,3723,37,1,54,7,9,17,2,2,567,14
62808,62809,53,0,40,23,10,20,0,2,717,11
45890,45891,23,0,27,29,9,23,1,2,775,30
12734,12735,27,1,3,7,7,30,2,0,419,27
36730,36731,46,0,36,26,0,11,1,0,513,24
60419,60420,46,1,56,21,10,18,1,2,592,19
2671,2672,51,0,55,21,7,2,2,2,672,27
41989,41990,21,0,7,20,1,23,1,1,239,5
9417,9418,18,1,32,5,10,5,2,1,212,24
50916,50917,50,1,44,28,6,26,0,2,430,16
4552,4553,20,1,5,26,7,4,0,2,966,17
49759,49760,58,1,47,30,9,16,2,0,618,3
6009,6010,58,1,10,2,0,20,2,1,347,21
50599,50600,18,1,35,21,10,29,1,0,548,12
28430,28431,61,1,34,18,6,5,1,2,590,4
19601,19602,39,0,29,18,2,24,1,0,323,18
38505,38506,29,1,5,30,3,19,0,0,471,8
41247,41248,53,0,5,4,6,3,1,0,830,15
18437,18438,52,1,27,27,7,5,1,1,262,30
27542,27543,59,1,10,28,7,4,0,2,844,4
3164,3165,21,0,43,11,5,9,2,2,981,2
52227,52228,64,1,35,22,8,17,2,0,761,13
39531,39532,62,0,47,17,5,13,1,0,364,18
62561,62562,52,0,2,3,4,18,1,1,464,18
32764,32765,25,1,60,18,5,23,2,2,520,22
1657,1658,52,0,9,30,2,2,0,0,622,24
63055,63056,43,0,9,2,4,5,2,0,975,21
19094,19095,63,0,25,24,4,25,1,1,135,5
55468,55469,61,0,39,18,2,25,2,0,210,29
40317,40318,44,0,31,12,2,27,1,1,646,28
37034,37035,38,0,57,4,6,8,2,2,945,15
62750,62751,23,0,45,25,9,28,2,2,211,1
23099,23100,40,1,45,2,8,14,1,1,204,26
16806,16807,58,0,48,19,6,17,1,2,108,26
27356,27357,24,0,29,25,1,25,2,1,795,3
16244,16245,40,0,5,4,1,6,2,0,129,17
38084,38085,33,0,37,23,6,17,1,2,642,3
31601,31602,36,1,50,27,5,22,1,1,123,1
27877,27878,22,1,30,7,9,22,2,0,319,29
9673,9674,24,0,24,6,5,10,0,2,435,16
19229,19230,28,1,1,27,2,8,1,1,726,15
53218,53219,54,1,42,2,4,5,1,2,317,19
62414,62415,37,0,52,1,8,27,1,2,322,15
54396,54397,61,0,22,19,2,22,0,1,490,30
33769,33770,42,1,35,3,7,28,1,1,647,2
36966,36967,47,0,48,6,1,29,2,1,957,13
35186,35187,55,0,39,27,6,0,2,1,342,12
36343,36344,32,1,37,12,1,15,0,0,103,4
55878,55879,23,0,45,20,9,23,0,0,357,3
52999,53000,34,0,10,22,9,30,1,1,404,30
50113,50114,55,1,27,1,7,7,2,2,126,19
9772,9773,56,1,56,25,9,25,2,1,643,11
3558,3559,36,1,48,10,10,12,1,1,849,19
57685,57686,33,0,36,2,3,26,2,2,262,6
45226,45227,60,0,47,2,4,6,0,0,956,15
3854,3855,58,0,59,29,8,1,2,0,715,12
4887,4888,65,1,49,14,0,30,0,1,135,12
28807,28808,47,0,8,9,0,4,1,1,468,28
49909,49910,61,0,40,20,7,17,0,0,764,13
45826,45827,36,0,30,7,6,30,0,0,520,6
61554,61555,48,1,29,20,9,23,1,1,322,20
5313,5314,46,1,52,24,5,14,2,0,198,12
51436,51437,48,1,42,6,5,26,1,1,196,21
48991,48992,54,1,24,5,4,28,2,1,332,18
25883,25884,28,0,52,22,9,1,0,0,222,28
47961,47962,37,0,33,3,8,24,2,1,672,22
37292,37293,50,0,43,26,8,0,0,1,267,26
13699,13700,28,1,44,19,0,17,1,2,312,26
30607,30608,18,0,50,29,6,17,1,2,515,25
4827,4828,53,1,40,26,0,4,1,1,223,30
46799,46800,31,1,58,12,8,16,2,0,464,1
33575,33576,25,0,52,13,10,7,0,2,662,29
3907,3908,18,0,55,25,8,20,0,1,947,3
47101,47102,23,0,54,12,5,18,1,2,306,12
57821,57822,28,1,50,6,6,17,2,1,897,5
29134,29135,33,0,34,3,0,19,1,1,572,17
39791,39792,31,1,25,23,7,28,0,0,864,3
34724,34725,35,0,56,21,2,4,1,0,139,1
10637,10638,44,1,32,24,3,1,0,0,776,15
9343,9344,51,0,40,23,2,0,1,0,752,21
47929,47930,47,0,54,25,9,24,2,1,347,3
44172,44173,47,0,32,21,6,15,2,2,368,8
58562,58563,60,0,37,8,6,17,0,0,647,15
37663,37664,41,1,19,30,7,17,0,2,289,20
35170,35171,29,0,38,23,3,16,1,1,542,2
37952,37953,32,0,24,19,1,2,1,2,547,24
50225,50226,43,0,11,5,9,28,1,1,241,1
47466,47467,32,0,43,23,9,24,0,0,418,24
22908,22909,39,0,43,3,0,6,0,1,557,4
46999,47000,59,1,26,10,10,22,0,1,490,11
18279,18280,27,0,41,15,0,16,2,2,235,27
10283,10284,48,1,20,4,4,21,2,1,608,8
45487,45488,37,0,29,19,10,22,1,0,274,17
55417,55418,54,1,50,30,8,18,1,0,833,28
40863,40864,29,0,42,17,3,18,1,1,202,7
9890,9891,27,0,42,21,4,24,1,1,157,23
59835,59836,41,0,31,25,8,16,1,2,748,7
18323,18324,64,0,44,3,5,14,2,1,817,23
26514,26515,39,0,13,20,3,24,1,0,463,6
59882,59883,52,1,56,18,8,20,1,1,813,8
60894,60895,45,1,38,26,6,19,1,2,974,1
61337,61338,18,0,24,26,9,22,2,0,864,16
17387,17388,63,1,20,13,7,17,1,1,285,15
15086,15087,27,1,43,4,10,0,1,1,734,13
24042,24043,46,1,32,2,9,2,1,0,218,8
53822,53823,62,0,7,3,6,26,0,0,618,17
59572,59573,39,0,57,22,7,23,2,0,319,27
7566,7567,22,0,35,9,6,15,1,2,795,14
43894,43895,21,1,25,23,7,18,1,0,918,20
29227,29228,27,1,30,16,1,3,2,2,805,26
14719,14720,30,0,16,25,2,6,0,2,672,14
63137,63138,31,0,58,22,9,23,1,1,646,28
5368,5369,25,1,6,19,10,4,2,1,764,9
39696,39697,62,0,39,25,1,23,0,1,295,5
9603,9604,23,0,25,27,10,15,0,1,211,9
22673,22674,64,1,3,16,6,25,2,2,686,2
29425,29426,39,1,44,4,8,11,1,2,404,12
30143,30144,41,1,35,7,3,6,1,0,980,19
2618,2619,39,1,27,24,1,21,1,1,809,20
41669,41670,55,1,32,27,2,27,2,1,371,20
4485,4486,29,0,54,13,1,15,2,1,437,3
11795,11796,36,0,13,2,0,25,2,2,462,27
17369,17370,58,0,7,29,4,13,2,0,837,10
44036,44037,48,0,2,14,2,23,0,0,866,6
24366,24367,27,1,58,23,6,17,0,1,661,19
22553,22554,18,1,53,28,9,14,0,0,282,25
55201,55202,57,1,43,20,10,21,0,0,636,10
7384,7385,19,0,32,8,5,2,1,2,823,26
58803,58804,33,0,2,5,1,24,2,0,449,16
57136,57137,43,0,55,29,6,29,0,2,672,30
